,PC1,PC2
243,-0.011517052369425145,-0.028731922838777332
244,-0.020391556763905503,0.0003496875082829075
245,-0.06494016752349843,0.037546510338958346
246,-0.02577908258232035,0.006925276889421827
247,-0.01780261400636834,0.016012106861437753
248,-0.031029399976500904,0.023936734006911823
249,0.37765233234657075,0.5393766879768742
250,0.004850880723837791,-0.033821256638395
251,-0.04989259926628297,0.011656095384281192
252,-0.024504728177573733,0.018021600043812022
253,-0.02296248943805521,0.007090010122549997
254,-0.002547928497463219,-0.020726834712548797
255,-0.08942455467790743,-0.013626452636024099
256,-0.03283366270184867,0.03081726325048411
257,-0.04347427191662413,-0.0023473179359912995
258,-0.030314649820399324,-0.00338565368550035
259,0.00524053177430449,-0.004607393752779655
260,-0.008932269770921255,-0.02876459142603681
261,-0.05772493900256162,-0.020327136126103543
262,-0.056338488969754866,-0.02622985324097435
263,-0.05197088124175768,0.0060920826744589015
264,-0.01542143708967613,-0.0005494842813562213
265,0.2469916382438213,-0.4416128705030238
266,-0.01400476201772386,-0.003794877473140572
267,-0.0314164414381122,0.0071649441174485755
268,-0.026740773747054743,0.004430065339936257
269,0.26495587940632737,-0.2604510568777442
270,0.10560496305355267,-0.06988097629806685
271,-0.03337530989215461,0.022611002673922347
272,0.0009194680115616434,-0.025751294887361272
273,-0.012329257659297413,0.07330416412562277
274,-0.0008226269265168298,-0.03276194207160048
275,-0.012874039563303918,-0.03506514825562136
276,-0.031064105600516406,-0.0073942827451578645
277,0.027178769091655123,-0.02533795135782994
278,-0.025537564225896037,-0.0026702712028358975
279,-0.02398270115048105,-0.006204100575894103
280,-0.029289576350380445,0.013404345598210994
281,0.001289994182044364,0.0799182839339147
282,0.021851805228152735,0.05284831042878421
283,-0.046397465433104954,0.05919106403114244
284,-0.023135943021174072,-0.004141205599843953
285,-0.022347149277516333,-0.00805965743606697
287,-0.04333069868980917,-0.0016667036692015664
288,-0.04584983774694496,-0.013086207911428484
289,0.16309441789556384,-0.14878417027623586
290,-0.009951945715422331,-0.03378061112471533
291,-0.0062389791932038405,0.010408147244156039
292,-0.04207179984157917,0.02167726905670506
293,-0.010177974585725957,0.016149925463943633
294,0.17699905626274723,0.21540030028951804
295,0.24643973903831237,-0.10258010858247549
296,0.015465567577239487,-0.017372462665507328
297,-0.00048427621704957456,-0.03716750138623082
298,-0.01761803680223239,-0.004166500404937997
299,-0.02416608755321072,0.009282102352130492
300,-0.007376518274885501,-0.03579000966420597
301,0.00027526766495875325,0.01834634361872978
302,-0.0377929683239825,0.006433695781165133
303,-0.013291022661152375,-0.019130138160208955
304,-0.02624201702824031,0.008527506158139988
305,-0.09027045035454978,-0.007834294487264023
306,0.1610966167733362,-0.13240976153695821
307,-0.012624572373623095,-0.00020631045931650065
308,0.009075034285617092,0.0007651722504073994
309,0.1868087244522742,0.18482060599773853
310,-0.06494169758309311,0.11997809555657853
311,0.04955940126852468,-0.012964152135694313
312,-0.036029757207446604,0.02501138093077666
313,-0.03312813836157611,0.0010297745947066448
314,-0.07906660704968413,0.01172492362234877
315,0.012734747497520783,0.013524143758156014
316,-0.0272266437306549,-0.00218273833606874
317,-0.04463289379548924,0.018435331519275237
318,0.17345077777190002,0.020309064065434274
319,-0.0444049508255724,-0.004866207135310503
320,-0.05295531616206008,0.008717791831413416
321,-0.019149192021048537,-0.01740615352832558
322,0.1780224447821693,0.20318986607837755
323,0.007344277694942048,0.008961561471618439
324,0.12627972317952646,-0.0625703463019034
325,-0.011155112231839931,0.03310525665481411
326,-0.005292935584860646,-0.002962503001953218
327,-0.03907829231525849,-0.0019068206878149658
328,0.11080923336879481,-0.07026373846835585
329,-0.03782142221261052,0.053840791678435695
330,0.07392225554818113,-0.0926353875063688
331,-0.0028822794337852314,-0.012609237677025481
332,-0.031187101078176526,0.01331335515053616
