smiles,HOMO
COc1ccc(O)c(C=NNC(=O)C(O)=Nc2ccc(Cl)cc2)c1,-7.028160392
COc1ccc(O)c(C=NNC(=O)C(=O)Nc2cccc(C)c2)c1,-7.002037448
CCOc1ccc(N=C(O)C(=O)NN=Cc2cccc(O)c2)cc1,-7.006119158
Cc1ccc(NC(=O)C(=O)NN=Cc2cc(Cl)ccc2O)cc1Cl,-7.634430384
Cc1c(Cl)cccc1NC(=O)C(=O)NN=Cc1ccccc1O,-7.571299936
Cc1ccc(NC(=O)C(=O)NN=Cc2cccc(O)c2)cc1Cl,-7.727221258
Cc1ccc(NC(=O)C(=O)NN=Cc2ccccc2O)cc1Cl,-7.544088536
CCOc1ccc(N=C(O)C(=O)NN=Cc2cc(OC)ccc2O)cc1,-6.906797548
Cc1cccc(NC(=O)C(=O)NN=Cc2ccccc2O)c1,-7.486944596
CCOc1ccc(N=C(O)C(=O)NN=Cc2ccccc2O)cc1,-7.067616922
O=C(NN=Cc1ccccc1O)C(O)=Nc1ccc(Cl)cc1,-7.490754192
CCOc1cc(C2C(C#N)=C(N)SC(N)=C2C#N)ccc1O,-7.162856822
Oc1ccccc1C=NN1CCN(C(c2ccccc2)c2ccccc2)CC1,-6.850742064
COc1cc(C=C(C#N)c2nc3ccccc3[nH]2)ccc1O,-6.954417498
CC(=NN=C(O)c1ccc2nc[nH]c2c1)c1ccc(O)cc1,-6.91985902
OC(=NN=Cc1ccccc1O)c1ccc2nc[nH]c2c1,-7.20829986
Cc1ccc(O)c(CC2C(=O)C3CCN2CC3)c1,-6.979451986
Oc1ccccc1CC1CC2CCN1CC2,-6.946254078
CC1(C)CC(=O)C(=CNCCc2ccc(O)cc2)C(=O)C1,-7.42054878
O=C1CCCC(=O)C1=CNCCc1ccc(O)cc1,-7.430344884
CC1(C)C(=O)OC(=CNCCc2ccc(O)cc2)OC1=O,-7.034963242
CC(=O)C(=CNCCc1ccc(O)cc1)C(C)=O,-7.47088987
C=CCN1C(=O)C(=Cc2ccc(O)cc2)SC1=S,-7.317417574
CCCCN1C(=O)C(=Cc2ccc(O)cc2)SC1=S,-7.295104226
O=C1C(=Cc2ccc(O)cc2)SC(=S)N1C1CCCCC1,-7.257552494
CCCCC(=O)c1ccc(OCCCN2CCCCC2)cc1O,-7.538374142
CCCN(CCC)CCc1cccc(O)c1,-7.39605852
CCCNCCCOc1cccc(O)c1,-7.263539002
CCCN1CCCC(c2cccc(O)c2)C1,-7.403405598
COc1ccc(CCN2CCOC(COc3ccc(O)cc3)C2)cc1OC,-6.945165622
CC(C)(C)NCC(O)c1ccc(O)c(NC(=N)O)c1,-7.086664902
Cc1cc(OCC(O)CNC(C)C)ccc1O,-6.877137122
Oc1ccc(Cc2c3ccccc3nc3ccccc23)cc1,-7.022718112
Oc1cccc(Cc2c3ccccc3nc3ccccc23)c1,-7.094828322
CC(=O)c1ccc(C2c3ccccc3CNC2(C)C)cc1O,-7.591436372
CC(Cc1ccccc1)NC(C)C(O)c1ccc(O)cc1,-7.282314868
CC(C)(C)NCC(O)c1cc(O)cc(CO)c1,-7.474155238
CCN(CC)CCN=C(O)c1ccccc1O,-7.034419014
CCNCCc1ccc(O)c(C(C)=O)c1,-7.56204806
CC(NCCO)c1ccccc1O,-7.138638676
CC(C(=O)c1cc(Cl)c(Cl)cc1O)S(=O)(=O)O,-8.252129164
COc1ccc(CCNCC(O)COc2ccc(O)cc2)cc1OC,-7.00149322
CCN(CC)CCOc1ccc(C(C)=O)c(O)c1,-7.55932692
CN(C)CCCOc1cccc(O)c1,-7.275239904
CNCCCCCOc1cccc(O)c1,-7.298913822
CN(C)CCCCOc1cccc(O)c1,-7.319322372
CNCCCCOc1cccc(O)c1,-7.175918294
NCCCCOc1cccc(O)c1,-7.214558482
CN(CCBr)C(C)(C)C(=O)c1ccc(O)cc1,-7.790351706
CNS(=O)(=O)c1ccc(N)c(O)c1,-7.382724934
CC(C)NC(C)(C)C(=O)c1ccc(O)cc1,-7.6736148
CC(C)(C(=O)c1ccc(O)cc1)N1CCCC1,-7.387078758
N=C1NC(=Nc2cccc(Cl)c2)NC(c2ccc(O)cc2)N1,-7.380820136
COc1cc(N2CCOCC2)ccc1O,-6.57835595
CCN(CC)c1ccc(N=O)c(O)c1,-7.251565986
CC(O)=Nc1ccc(O)c(CN(C)C)c1,-6.717406204
CCN(CC)CCNc1ccc(N=Nc2ccc(O)cc2)c2ccccc12,-6.0953536
Oc1ccc(Cc2ccccc2)cc1CN1CCCCC1,-7.024895024
CC(C)(c1ccccc1)c1ccc(O)c(CN2CCCCC2)c1,-6.991697116
CC(C)(c1ccccc1)c1ccc(O)c(CN2CCOCC2)c1,-7.10353597
CCOC(=O)c1ccc(O)c(CN2CCCCC2)c1,-7.46544759
CCOC(=O)c1ccc(O)c(CN2CCOCC2)c1,-7.589803688
Cc1ccc(O)c(CN2CCOCC2)c1,-7.089658156
CC(C)(C)c1ccc(O)c(CN2CCCCC2)c1,-6.988431748
CN(C)CCC(=O)c1cccc(O)c1,-7.520414618
CC1CN(CN=C(O)c2ccccc2O)CC(C)O1,-7.250749644
Oc1ccc(Cl)cc1CN1CCOCC1,-7.415378614
OC(=NCN1CCOCC1)c1ccccc1O,-7.27632836
CCCCCCCCCCCCc1ccc(O)c(CN(CC)CC)c1,-6.961492462
CCN(CC)Cc1cc(C2CCCCC2C)ccc1O,-6.965029944
CCN(CC)Cc1cc(Cc2ccccc2)ccc1O,-7.019452744
Oc1ccc(Cl)cc1CN1CCCCC1,-7.292927314
COc1ccc(Br)cc1O,-7.63687941
Nc1cc(O)cc(C(=O)O)c1,-7.27632836
N#CCCc1ccc(O)cc1,-7.81919579
CCC(=O)c1cc(Cl)ccc1O,-7.831168806
CCC(=O)c1cc(Cl)c(C)cc1O,-7.736745248
O=C(O)CCc1cccc(O)c1,-7.51170697
CC(=O)c1ccc(O)c(CN2CCCCC2)c1,-7.488849394
CCCCCOc1ccc(O)cc1,-6.942172368
CC(=O)OCCOC(=O)c1ccccc1O,-7.822733272
Cc1cc(O)c(Cl)cc1Cl,-7.833345718
COC(=O)c1ccc(O)c(Cl)c1,-8.166685368
CC(=O)Cc1ccc(O)cc1,-7.547353904
CC(C)(C)CC(C)(C)c1ccc(O)c(C(=O)O)c1,-7.554156754
Cc1cc(SC(F)(F)F)ccc1O,-7.995525662
CCOC(=O)Cc1ccc(O)cc1,-7.517421364
COC(=O)c1ccc(C)cc1O,-7.663002354
OC(=Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)ccc1O,-7.719329952
O=C(Nc1ccc(O)cc1)C(F)(F)F,-7.53075495
NN=C(O)c1cc(Br)ccc1O,-7.563136516
ON=Cc1ccc(O)cc1,-7.325580994
CCC(=O)c1cccc(O)c1,-7.891850228
N=C(O)c1cc(Cl)ccc1O,-8.009131362
CC(C)(C)c1ccc(OC(=O)c2ccccc2O)cc1,-7.791168048
O=C(c1ccccc1O)N1CCCCC1,-7.559054806
CCOC(=O)CN=C(O)c1ccccc1O,-7.281498526
O=S(=O)(Nc1ccccn1)c1ccc(O)cc1,-8.063282048
O=C(Nc1ccc(Cl)cc1)c1ccccc1O,-7.67225423
COc1ccc(NC(=O)c2ccccc2O)cc1,-7.116597442
CC(=O)c1cc(C)c(C)cc1O,-7.463270678
OC=NCCc1ccc(O)cc1,-7.400412344
CCNc1cccc(O)c1,-6.68992269
O=C(O)c1cc(O)cc(C(F)(F)F)c1,-8.494854852
Cc1ccc(C(O)=NO)c(O)c1,-7.403133484
Cc1ccc(O)c(C(=N)O)c1,-7.212925798
CCCOC(=O)c1ccc(O)c(Cl)c1,-8.146548932
CC(O)=Nc1ccc(O)c(N=C(C)O)c1,-6.758223304
O=C(COC(=O)c1ccccc1O)c1ccccc1,-7.68313879
CCC(C)c1ccc(O)c(Br)c1,-7.621641026
CCOC(O)=Nc1ccc(C(=O)O)c(O)c1,-7.417283412
O=C(O)CCN=C(O)c1ccccc1O,-7.222177674
COc1ccc(C(=O)C=CN(C)C)c(O)c1,-6.950880016
CC(C)(C)OC(O)=NC(C(=O)O)c1ccc(O)cc1,-7.35796256
COc1cc(C2NC(C(=O)O)CS2)ccc1O,-7.17428561
CC(=O)c1c(O)cccc1OCC(=O)O,-7.612117036
C=CCc1cc(CC(C)(N)C(=O)O)ccc1O,-7.44503904
Nc1cc(O)ccc1N=Nc1ccccc1,-6.722848484
CC(C)(c1ccc(O)cc1)C1N=C(O)N=C1O,-7.461910108
Cc1cc(O)c(C(=O)C=CN(C)C)cc1C,-6.911151372
Oc1cccc(CN2CCCC2)c1,-7.46136588
COc1c(C)cc(O)cc1C,-7.200408554
CCCC(=O)c1cc(OC)c(OC)cc1O,-7.320955056
Cc1cc(O)cc(C)c1N=O,-7.786269996
Cc1cc(O)cc(C)c1SC#N,-8.049948462
COc1cc(C(=O)CO)ccc1O,-7.750350948
Cc1cc(N=O)c(C)cc1O,-7.909265524
CCOC(=O)c1ccc(O)c(CC)c1C,-7.696472376
C=CCc1cc(C(=O)OCC)ccc1O,-7.739466388
Cc1c(O)ccc(SC#N)c1C,-7.992532408
CNN=C(O)c1ccccc1O,-7.43415448
CCCc1cc(C(=O)OCC)ccc1O,-7.74980672
CC(C)(C)c1ccc(O)c(CN)c1,-7.007207614
CCCCCCNC=CC(=O)c1ccccc1O,-7.141087702
CCCCCNC=CC(=O)c1ccccc1O,-7.14163193
CN1CCN(C=CC(=O)c2ccccc2O)CC1,-7.11033882
OC1=NC(=S)SC1=Cc1cccc(O)c1,-7.408575764
CCOC(=O)COc1cccc(O)c1C(C)=O,-7.535925116
CCOC(=O)Cc1cc(Cl)ccc1O,-7.531843406
O=C(O)C(Cc1ccccc1)c1ccc(O)cc1,-7.58789889
Nc1ccc(O)c(C(=O)c2ccccc2)c1,-6.805299026
CSc1ccc(O)c(C=O)c1,-7.902734788
NCCOc1ccc(O)cc1,-7.004486474
CCC(C)N=Cc1ccccc1O,-7.391432582
CCCCCCCOC(=O)c1cccc(O)c1,-7.856747522
CCCCCCCOC(=O)c1ccccc1O,-7.714976128
CC(Cc1ccc(O)cc1)C(=O)O,-7.422453578
CCC(=C(C#N)c1ccccc1)c1ccc(O)cc1,-7.393065266
CCC(=C(C#N)c1ccc(O)cc1)c1ccccc1,-7.323404082
CCCNC=CC(=O)c1ccccc1O,-7.150339578
Nc1cc(O)c(C(=O)O)cc1Cl,-7.542183738
COC(=O)c1cc(N(C)C)ccc1O,-6.693460172
CCCC(=O)c1ccc(Cl)cc1O,-8.082602142
O=C(CCc1ccc(O)cc1)c1ccccc1,-7.31034261
O=C(CCc1ccccc1)c1ccc(O)cc1,-7.953075878
O=C(O)CSC(=S)c1ccc(O)cc1,-7.63415827
O=C1CN=C(O)N1c1ccc(O)cc1,-7.461910108
Cc1cc(CO)c(C)cc1O,-7.349527026
O=C(O)CCC(=O)c1cccc(O)c1,-7.961783526
Cc1cc(C)c(C2CCCCC2)cc1O,-7.086120674
Cc1cc(C)c(Cc2ccccc2)cc1O,-7.156053972
CC(O)=Nc1ccc(O)c(CN2CCCC2)c1,-6.67359585
C=CCc1cc(N=C(C)O)ccc1O,-6.916865766
CC(C)c1cc(CC(C)(N)C(=O)O)ccc1O,-7.36340484
CN1C(=O)N(C)C(c2ccccc2O)N(C)C1=O,-8.075527178
CCC(NN=C(C)O)c1ccc(O)cc1,-7.61511029
OC(=Nc1ccccc1O)c1cnccn1,-7.092379296
Cc1cc(S)c(C)cc1O,-7.24367468
Cc1cc(SC#N)c(C)cc1O,-7.926136592
CCCC(C)(CC)c1ccc(O)cc1,-7.355513534
Oc1ccc(Nc2cccc3ccccc23)cc1,-6.326378386
CC(O)=NC(N=C(C)O)c1ccccc1O,-7.290750402
C=C(C)Cc1ccc(O)cc1,-7.414290158
CCC(C)(CC)c1ccc(O)cc1,-7.359867358
CCCCCCc1ccccc1O,-7.460549538
CCCCCCc1ccc(O)cc1C,-7.2382324
CC1(c2ccc(O)cc2)CCCCC1,-7.350343368
CC(C)(C)c1ccc(O)c(C2CCCCC2)c1,-7.241497768
CC(O)=Nc1ccc(O)c(CN2CCCCC2)c1,-6.687473664
O=C(O)c1ccc(S)cc1O,-7.77429698
Cc1ccc(N(C)C)cc1O,-6.382161756
CCOC(O)=Nc1ccc(C(=O)OC)c(O)c1,-7.31034261
NS(=O)(=O)c1ccc(O)cc1,-8.326960514
CCC(=O)c1ccc(Br)cc1O,-8.068996442
CN1CCCCC(c2cc(O)ccc2Br)C1=O,-7.413201702
CC(Cc1ccccc1)N=C(O)c1ccccc1O,-7.351976052
O=C(O)C=CC(=O)c1ccc(O)c(C2CCCCC2)c1,-7.882054124
O=C(O)CCC(=O)c1ccc(O)c(C2CCCCC2)c1,-7.790351706
Cc1ccc(S(=O)(=O)c2ccc(O)c(C(=O)O)c2)cc1,-8.300565456
O=S(=O)(O)c1cc(O)ccc1N=Nc1ccccc1,-8.022192834
COC(=O)c1cc(N=Nc2ccccc2)ccc1O,-7.368302892
O=C(O)CCSC(=S)Nc1ccc(O)cc1,-6.965302058
CCOC(=O)C(=O)Nc1ccc(O)c(C(=O)O)c1,-7.400684458
COc1ccc(C=NN=C(O)c2ccccc2O)cc1,-7.051562196
Cc1cc(OC(=O)c2ccccc2O)ccc1Cl,-7.917701058
Oc1ccc(N=Nc2cccc(C(F)(F)F)c2)cc1,-7.54300008
O=C(O)c1ccc(N=C(O)OCc2ccccc2)cc1O,-7.409119992
CCOC(=O)C(=O)Nc1ccc(C(=O)O)c(O)c1,-7.926408706
Cc1ccccc1NC=CC(=O)c1ccccc1O,-7.033602672
O=C(O)c1ccc(NC=CC(=O)c2ccccc2O)cc1,-7.329662704
Oc1ccc(Cl)cc1Cc1ccc(Cl)c(Cl)c1,-7.852121584
O=C(O)c1cc(N=C(O)OCc2ccccc2)ccc1O,-6.94434928
O=C(O)C(Cc1ccc(O)cc1)c1cccc2ccccc12,-7.307349356
COc1cc(C=CC(=O)CC(=O)c2ccccc2)ccc1O,-7.221633446
CCCCCCCCC(O)=NCc1ccc(O)cc1,-7.31034261
CC12OCCC1C(c1ccccc1O)Nc1ccccc12,-7.433882366
CC(=O)N1CCCc2cc(N=Cc3ccc(O)cc3)ccc21,-6.754413708
OC(=NN=C(O)c1ccccc1O)c1ccccc1,-7.317689688
CN(C(S)=Nc1ccccc1)c1ccc(O)cc1,-6.934008948
CN(c1ccc(O)cc1)c1ccnc2cc(Cl)ccc12,-6.843394986
CC(O)=Nc1ccc(C=Nc2ccccc2O)cc1,-6.928294554
O=C(Oc1ccc(C2CCCCC2)cc1)c1ccccc1O,-7.78518154
CN(C)Cc1cc(C(C)(C)CC(C)(C)C)ccc1O,-7.003670132
CN(C)C=CC(=O)c1ccccc1O,-7.131563712
Oc1ccc(OCc2ccccc2)c(F)c1,-7.58517775
CCOC(=O)C1=C(C)N=C(O)NC1c1ccccc1O,-7.325580994
COC(=O)c1ccc(OCc2ccccc2)cc1O,-7.595790196
O=C(O)C(Cc1ccc(O)cc1)N=C(O)C(F)(F)F,-7.56068749
CCC(=O)c1c(C)cc(C)cc1O,-7.50082241
COC(=O)C=Cc1ccccc1O,-7.675519598
COC(=O)c1ccc(N=C(C)O)cc1O,-7.642593804
CCCC(=O)c1cc(C)ccc1O,-7.516060794
CCOC(=O)C(C#N)=Cc1cccc(O)c1,-8.053485944
CCC(c1cccc(C(=O)O)c1)C(C(C)=O)c1ccc(O)cc1,-7.557150008
CCC(=NO)c1ccccc1O,-7.351976052
Cc1cc(N=O)ccc1O,-8.056751312
CC(O)=Nc1ccc(O)c(C(c2ccccc2)N2CCCCC2)c1,-6.716317748
COc1cccc(CCC(C(=O)c2ccc(O)cc2)c2ccccc2)c1,-7.40558251
CC(=NO)c1ccc(O)cc1,-7.24095354
ON=Cc1cc(Cl)ccc1O,-7.74028273
COC(=O)Cc1ccc(O)c(Cl)c1,-7.784365198
Oc1ccc(C2CCCc3ccccc32)cc1,-7.331023274
COC(=O)Cc1ccc(O)c(OC)c1,-7.145441526
O=C(O)CCCN=C(c1ccc(Cl)cc1)c1cc(F)ccc1O,-7.486128254
CCCCCCC(C)(C)c1ccc(C2CC(O)CCC2C)c(O)c1,-7.429528542
CC(C)(C)OC(=O)c1ccc(O)cc1,-7.867087854
Cc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,-8.144099906
Cc1ccc(C(C)(C)C)cc1O,-7.342724176
CCCCCCCCC=CCCCCCCCC(=O)Nc1ccc(O)cc1,-7.030337304
COc1ccc(OC)c(O)c1,-6.760400216
O=C(O)C(N=C(O)OCc1ccccc1)c1ccc(O)cc1,-7.404766168
OC1=NC(c2ccccc2)(c2ccccc2O)C(O)=N1,-7.385718188
CN1C(=O)N(c2ccccc2)C(S)=NC1c1ccccc1O,-7.538646256
COc1cc(SC#N)ccc1O,-7.863822486
Cc1cc(O)c(C(C)C)cc1SC#N,-7.911442436
CCCCCCCCCCCCCCCCCC(=O)c1ccc(O)c(C)c1,-7.791712276
CCCCCCCCCCCCCCCCCCc1ccc(O)cc1,-7.35524142
O=C(O)CC(C(=O)O)c1ccccc1O,-7.672526344
Oc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1CN1CCC(O)CC1,-6.860810282
CN(C)Cc1cc(Cl)ccc1O,-7.331023274
CCOCCOCCOC(=O)c1ccccc1O,-7.789807478
O=C(OCCOc1ccccc1)c1ccc(O)cc1,-7.561503832
ON=Cc1cc(Br)ccc1O,-7.569939366
O=C(NN=Cc1ccccc1O)c1ccncc1,-7.5511635
O=C(O)c1cc(N=C(O)CCl)ccc1O,-7.46544759
O=C(OC1CCCCC1)c1ccc(O)cc1,-7.886407948
CCCCCCCCCCCCN=C(O)c1ccccc1O,-7.319594486
CCOCCOC(=O)c1ccccc1O,-7.77973926
COC(=O)c1ccc(N)cc1O,-7.286940806
OCCN(CCO)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,-6.85455166
Oc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1CN1CCCCC1,-6.80012886
CN=C(O)c1ccc(O)c(OC)c1,-7.377826882
COc1cc(C=Cc2cc(C)[nH]n2)ccc1O,-6.403386648
CCCCOCCOC(=O)c1ccccc1O,-7.775929664
Nc1ccc(S(=O)(=O)c2ccc(N)cc2O)cc1,-7.292927314
CN(C)C=CC(=O)c1ccc(OCc2ccccc2)cc1O,-6.981628898
C=CCOc1ccc(C=C(C)C(=O)O)cc1O,-7.177823092
O=C(O)C(S)=Cc1cccc(O)c1,-7.351976052
CC(O)=NC(C)(Cc1ccc(O)cc1)C(=O)O,-7.408847878
CC(=O)c1cc(Cl)c(Cl)cc1O,-8.091854018
Oc1ccc(C=Nc2ccc(C(F)(F)F)cc2)cc1,-7.569939366
CC(=O)c1cc(C(=O)O)ccc1O,-8.157705606
NC(C(=O)O)c1ccc(O)cc1,-7.701914656
CCSc1ccccc1O,-7.664362924
Cc1cc(O)ccc1C(=O)CSc1nc2ccccc2o1,-7.37973168
CC(=O)c1ccc(OCC(C)O)cc1O,-7.743275984
Cc1ccc(O)c(C(CCC(=O)O)=NO)c1,-7.091562954
O=C(O)c1cc(C2CCCCC2)ccc1O,-7.576197988
Nc1cc(C2CCCCC2)ccc1O,-7.135917536
COc1cc(C2CCCCC2)ccc1O,-6.987343292
Cc1ccc(O)c(C(=O)C=Cc2ccccc2)c1,-7.406398852
CCCCCCCCCCCCCCOc1ccc(C(O)=NCCN)c(O)c1,-6.820809524
CCOc1ccc(C(O)=NN)c(O)c1,-7.335104984
CN1N=C(c2cc(Cl)ccc2O)CCC1=O,-7.457828398
Cc1ccc(C(=O)CCC(=O)O)c(O)c1,-7.757153798
CCCCCCCCOc1ccc(C2=NCCN2)c(O)c1,-7.069793834
Cc1ccc(O)c(C(=O)CCCC(=O)O)c1,-7.538102028
COc1c(O)cc(C=O)cc1C=O,-8.138113398
CCCCCC(=NOC(O)=Nc1ccccc1)c1cc(C)ccc1O,-7.261906318
CCCCCC(=NO)c1cc(C)ccc1O,-7.125849318
CCCCCC(=NO)c1cc(Cl)ccc1O,-7.447488066
CCCCCCCCCCOc1ccc(C(C)=NO)c(O)c1,-7.030609418
CCCCCCCCCCCCOc1ccc(O)c(C(C)=NO)c1,-6.818360498
CCCCCCc1cc(C(C)=NO)c(O)cc1OCCCC,-6.875504438
CCCCCCCCCCCCCCCCCCOc1ccc(C(C)=NO)c(O)c1,-7.157142428
CCCCCOc1ccc(C(CCCCC)=NO)c(O)c1,-7.02462291
CC(=NO)c1ccc(C)cc1O,-7.240409312
CCCCCCCCCCCC(=NNC(=N)S)c1cc(C)ccc1O,-7.159047226
CCCCCCCCCCCC(=NNC(=N)O)c1cc(C)ccc1O,-7.089113928
CC(=O)c1cc(N=Nc2ccccc2)c(C)cc1O,-7.336737668
Cc1cc(O)c(C(=NO)c2ccccc2)cc1N=Nc1ccccc1,-7.019452744
CC(=NNc1ccccc1)c1ccc(C)cc1O,-6.637404688
CCCCCCCCCCCCCC(=NO)c1ccc(OCc2ccccc2)cc1O,-7.109522478
CCCCCCCCCCCCCC(=NO)c1cc(OC)ccc1O,-6.82189798
CCCCCCCCCCCCCCCC(=NO)c1cc(C)ccc1O,-7.123128178
CCCCCCCCCCCC(=NO)c1cc(C)ccc1O,-7.122856064
CCCCCCCCCCCC(=NO)c1ccc(C)cc1O,-7.218640192
OC(=NN=Cc1cccs1)c1ccccc1O,-7.188707652
OC=NN=Cc1ccccc1O,-7.606402642
OC(=NN=Cc1ccccn1)c1ccccc1O,-7.423814148
OC(=NN=Cc1c[nH]c2ccccc12)c1ccccc1O,-6.807748052
CCCCCCCCOc1ccc(C(O)=NCCCC)c(O)c1,-7.073059202
OC(=NC1CCCC1)c1ccccc1O,-7.302723418
CCCCCCCCCC(=NO)c1ccc(OCCCCCCCC)cc1O,-7.020813314
CCCCCCCCCC(=NO)c1cc(C)ccc1O,-7.123672406
CCCCCCCCCC(=NO)c1ccc(OCCC)cc1O,-7.025167138
Cc1ccc(O)c(C(=NO)c2ccccc2)c1,-7.14163193
CCCCCCCCCC(=NO)c1ccc(OC)cc1O,-7.046664144
CCCCCCCCCC(=NO)c1cc(CCCCCC)c(OC)cc1O,-6.894824532
Cc1ccc(C(=NO)c2ccccc2)c(O)c1,-7.236327602
COc1ccc(C(=NO)c2ccccc2)c(O)c1,-7.060541958
CCCC(=NO)c1cc(C)ccc1O,-7.131291598
Oc1ccc(C23CC4CC(CC(C4)C2)C3)cc1,-7.304628216
CCOc1cc(C=NN=C(O)COc2cccc(C)c2)ccc1O,-7.176190408
CCOc1cc(C=NN=C(O)COc2ccc(CC)cc2)ccc1O,-7.176190408
CCOc1cc(C=NNC(=O)c2ccc(OC)cc2)ccc1O,-6.81237399
CCOc1cc(C=NN=C(O)COc2ccc(C)c(C)c2)ccc1O,-7.160952024
CCCCCCCCCCCCCC(O)=NCC(O)=NN=Cc1cccc(O)c1,-7.587626776
COc1cccc(NC(=O)C(=O)NN=Cc2ccc(O)cc2)c1,-7.386262416
CCOc1cc(C=NN=C(O)c2ccccc2OC)ccc1O,-6.92666187
CCOc1cc(C=NNC(=O)C(=O)Nc2cccc(Cl)c2C)ccc1O,-7.190340336
Cc1ccc(C(=O)NCC(O)=NN=Cc2ccc(O)cc2)cc1,-7.431705454
Cc1ccccc1NC(=O)C(=O)NN=Cc1cc(Br)ccc1O,-7.556061552
CCOc1cc(C=NNC(=O)C(=O)Nc2cccc(C)c2)ccc1O,-7.110066706
COc1ccc(O)c(C=NNC(=O)C(=O)Nc2ccccc2C)c1,-7.013466236
CCc1ccc(N=C(O)C(=O)NN=Cc2ccc(O)cc2)cc1,-7.291566744
COc1cccc(NC(=O)C(=O)NN=Cc2cccc(O)c2)c1,-7.45184189
CCCOc1ccc(C(=O)NCC(O)=NN=Cc2cccc(O)c2)cc1,-7.652389908
CCOc1cc(C=NNC(=O)c2ccc(F)cc2)ccc1O,-6.946254078
CCOc1cc(C=NN=C(O)c2ccccc2Cl)ccc1O,-7.037412268
CCOc1cc(C=NN=C(O)c2cccc(Cl)c2)ccc1O,-7.082855306
CCCCCCCCCCCCCCCCCC(O)=NN=Cc1cc(OC)ccc1O,-7.01645949
Cc1ccc(COc2ccc(C(=O)NN=Cc3ccccc3O)cc2)cc1,-7.19197302
COc1ccc(O)c(C=NNC(=O)C(=O)Nc2ccccc2)c1,-7.016187376
CCCOc1ccc(C(=O)NCC(O)=NN=Cc2ccccc2O)cc1,-7.600416134
CCCCCCCCCCCCCC(O)=NN=Cc1ccccc1O,-7.478509062
COc1ccc(C(=O)NCC(O)=NN=Cc2ccccc2O)cc1,-7.65184568
O=C(NN=Cc1ccc(O)cc1)C(=O)Nc1ccccc1Cl,-7.393881608
CCc1ccc(N=C(O)C(=O)NN=Cc2ccccc2O)cc1,-7.29673691
COc1cc(C=NNC(S)=Nc2cccc(C)c2)ccc1O,-6.885572656
CCCCCCCCCCCCCCCC(O)=NN=Cc1ccc(O)c(OC)c1,-7.05319488
O=C(NN=Cc1ccc(O)cc1)C(=O)Nc1cccc(Cl)c1Cl,-7.454018802
COc1cc(C=NNC(S)=Nc2cccc(Cl)c2)ccc1O,-7.028976734
CCOc1cc(C=NN=C(O)C(C)Oc2ccc(Br)cc2)ccc1O,-7.20966043
CCCCCCCCCCCCCCCC(O)=NN=Cc1cc(OC)ccc1O,-7.030337304
Cc1cccc(N=C(S)NN=Cc2ccccc2O)c1,-7.07360343
OC(CN=C(O)c1cccc(Br)c1)=NN=Cc1ccccc1O,-7.78926325
Oc1ccccc1C=NNC(S)=Nc1cccc(Cl)c1,-7.330479046
CCCCCCCCCCCCCCCC(O)=NN=Cc1ccccc1O,-7.470073528
COc1ccc(O)c(C=NNC(S)=Nc2ccccc2)c1,-6.894280304
O=C(NCC(O)=NN=Cc1ccccc1O)c1ccc(F)cc1,-7.731302968
COc1ccc(O)c(C=NN=C(O)CN=C(O)c2ccccc2C)c1,-7.061086186
COc1ccc(C(=O)NCC(O)=NN=Cc2cc(OC)ccc2O)cc1,-7.156053972
CCOc1cc(C=NN=C(O)c2cccc3ccccc23)ccc1O,-6.884212086
COc1ccc(O)c(C=NN=C(O)CNC(=O)c2ccc(C)cc2)c1,-7.171292356
COc1ccc(O)c(C=NNC(S)=Nc2cccc(Cl)c2)c1,-6.982717354
Cc1ccc(N=C(O)C(=O)NN=Cc2ccccc2O)cc1,-7.291566744
COc1ccc(O)c(C=NNC(S)=Nc2cccc(C)c2)c1,-6.875776552
CCCCCCCCCCCCCC(O)=NN=Cc1cc(OC)ccc1O,-7.015371034
COc1ccc(O)c(C=NNC(=O)C(O)=Nc2ccc(C)cc2)c1,-6.941900254
CCOc1ccc(C(=O)NCC(O)=NN=Cc2ccccc2O)cc1,-7.646947628
O=C(NN=Cc1ccccc1O)C(=O)Nc1cccc2ccccc12,-7.213470026
OC(=NN=Cc1ccccc1O)c1ccccc1OCc1ccc(Cl)cc1,-7.458372626
COc1ccc(C(O)=NCC(O)=NN=Cc2ccccc2O)cc1OC,-7.196871072
Cc1ccccc1C(O)=NCC(O)=NN=Cc1ccccc1O,-7.526945354
COc1ccc(O)c(C=NN=C(O)CNC(=O)c2ccc(F)cc2)c1,-7.224082472
CCCCCCCCCCCCCC(O)=NCC(O)=NN=Cc1cc(OC)ccc1O,-7.043398776
CCOc1ccc(C(=O)NCC(O)=NN=Cc2cc(OC)ccc2O)cc1,-7.15251649
CC1CN=C(c2cccc(O)c2)N1,-7.543544308
Oc1ccc(C2=NCCCN2)cc1,-7.197687414
CCc1[nH]nc2c1C(c1ccc(O)cc1)C(C#N)=C(N)O2,-7.299730164
OC(CCn1nnc2ccccc21)=NN=Cc1cccc(O)c1,-7.697560832
